Date,Open,High,Low ,Last ,Close ,Total Trade Quantity,Turnover
31-Aug-18,1270,1270,1236.6,1238.95,1241.65,15305857,19088657884
3-Sep-18,1245,1257.9,1226.05,1228.1,1229.15,12200022,15145106276
4-Sep-18,1235.15,1254.8,1229,1245.3,1241.95,8838770,10972780661
5-Sep-18,1242.5,1252.65,1208.5,1226,1227,10324923,12700281573
6-Sep-18,1230.15,1265.7,1225.35,1261,1261.4,11195043,13937952450
7-Sep-18,1264.9,1281.35,1254.5,1277.05,1278.6,10692787,13601744826
10-Sep-18,1275,1277,1250.1,1254.4,1255.85,7059008,8919156488
11-Sep-18,1259,1268.4,1234.25,1236.5,1237.7,10874768,13575108097
12-Sep-18,1251.8,1258.7,1228.85,1251.1,1252.5,8065553,10030498343
14-Sep-18,1259.4,1275.6,1247.65,1252.55,1253.15,7878583,9914404021
17-Sep-18,1250.75,1250.75,1221.6,1224,1225.9,6754086,8325041898
18-Sep-18,1226,1239.4,1214.35,1215.4,1217.15,7616412,9356664028
19-Sep-18,1224,1224,1201,1212.95,1210.75,11265786,13683609850
21-Sep-18,1219,1237.4,1183.5,1216.2,1217.5,19070172,23328775723
24-Sep-18,1214.45,1239.9,1204.5,1234.55,1232.05,10102589,12378019783
25-Sep-18,1235.5,1245,1195,1229.75,1230.6,9715020,11917120826
26-Sep-18,1239,1253.95,1227.15,1253.5,1251.4,6396828,7926846393
27-Sep-18,1255,1263,1237.5,1252.05,1253.75,10808749,13539185467
28-Sep-18,1259.9,1271.7,1247.3,1254.35,1257.95,11073023,13951369741
1-Oct-18,1257.7,1257.7,1204,1235.6,1231.7,7332693,9031562081
3-Oct-18,1229.5,1239.6,1200.05,1201.2,1205.1,7376575,8984957811
4-Oct-18,1189.5,1190.4,1106,1108.5,1122.25,23212443,26471556957
5-Oct-18,1099.5,1115.3,1038.15,1049,1048.85,21943190,23681863862
8-Oct-18,1050,1117,1025.55,1110,1109.4,24679428,26704181032
9-Oct-18,1121.65,1123.3,1081.2,1083,1090.05,10991196,12147885882
10-Oct-18,1093.9,1115.85,1084.3,1103,1102.1,9502176,10467314926
11-Oct-18,1064,1114.75,1043,1090,1087.8,13224172,14362719399
12-Oct-18,1104.95,1129,1101.9,1125.5,1126.55,9058536,10158064313
15-Oct-18,1129.9,1146.9,1118.15,1137.75,1139.75,8871776,10086128972
16-Oct-18,1146,1167.4,1140,1166,1163.8,7478601,8632001461
17-Oct-18,1179,1179.35,1140,1151,1151.3,12785646,14914670103
19-Oct-18,1100,1111,1070.25,1100.3,1101.3,25421229,27761323831
22-Oct-18,1110,1114.8,1057.35,1063.2,1062.65,13165542,14275380337
23-Oct-18,1052.75,1064.7,1043.65,1061.7,1054.7,10573730,11137009298
24-Oct-18,1074.9,1075.95,1031.4,1049,1045.75,13655337,14342542137
25-Oct-18,1036,1040.65,1016.4,1037.8,1030.8,14096237,14508429668
26-Oct-18,1032.9,1057,1022,1042.45,1044.9,9182613,9577513897
29-Oct-18,1046,1093.85,1046,1089,1087.8,7671807,8205700905
30-Oct-18,1085.5,1085.5,1052.1,1056.9,1057,8806701,9381128112
31-Oct-18,1059,1065.85,1047,1058.2,1061.25,16457691,17437021868
1-Nov-18,1067.9,1067.9,1050,1055,1056.25,9396027,9950642966
2-Nov-18,1067,1081,1063.15,1074,1074.9,16796200,18010596483
5-Nov-18,1073.45,1092.7,1065,1092,1090.3,7582518,8202916185
6-Nov-18,1094,1112,1091.6,1101.75,1104.1,8634266,9534243973
7-Nov-18,1115,1115,1106.7,1111.4,1110.7,1283997,1425914094
9-Nov-18,1106.25,1113.8,1085,1093,1093.45,10840462,11944916795
12-Nov-18,1097.7,1098.8,1074.55,1076,1080,5801720,6297872542
13-Nov-18,1074,1103,1070.05,1097.85,1099.45,6811598,7425368614
14-Nov-18,1105.05,1112.65,1085.5,1099,1097.95,7787530,8553487246
15-Nov-18,1096.95,1103,1086.5,1094.7,1096.85,6831740,7481565459
16-Nov-18,1097.95,1129.95,1097.1,1125,1127.4,11031889,12373982316
19-Nov-18,1132.9,1151.7,1131,1149.65,1150,7308981,8353119946
20-Nov-18,1145,1155.9,1130,1137,1137.4,5719901,6538904427
21-Nov-18,1137.5,1145.5,1107.05,1113.25,1112.9,7507812,8384776646
22-Nov-18,1114.5,1125.35,1100.1,1100.1,1102.85,5792568,6449393379
26-Nov-18,1109,1117.5,1097.4,1109.75,1109.75,6386556,7074414782
27-Nov-18,1107.9,1130,1105.45,1128.6,1128.2,6810228,7640955121
28-Nov-18,1132.45,1157.75,1126.3,1151.45,1152.65,8003964,9156579875
29-Nov-18,1161,1179.9,1160,1167.8,1168.5,12636169,14793418726
30-Nov-18,1172.3,1186,1162.3,1167.1,1167.55,10717448,12554963387
3-Dec-18,1174.9,1174.9,1148.5,1158,1156.45,5569578,6453718882
4-Dec-18,1158,1158,1142.2,1153.1,1152.3,5192825,5970662018
5-Dec-18,1143.75,1158.8,1139.3,1158.15,1155.15,5819618,6694600610
6-Dec-18,1149,1149,1118.25,1119.05,1123.65,5866108,6664920879
7-Dec-18,1129.45,1136.95,1108.35,1133.2,1133.8,7214078,8111464827
10-Dec-18,1110,1114.3,1083.1,1085,1090.25,9381544,10236937615
11-Dec-18,1066,1102.1,1055,1098,1097.55,13494665,14572281033
12-Dec-18,1099,1113.5,1087.75,1110.9,1110.5,12605431,13859813727
13-Dec-18,1128,1128,1095.05,1105.75,1107.05,9297518,10328317507
14-Dec-18,1103.1,1114.9,1091.8,1110,1112.2,7221324,7994694822
17-Dec-18,1115.95,1133,1111.5,1131.65,1129.9,5064357,5697537141
18-Dec-18,1123.3,1139,1120.5,1137.75,1136.4,5870928,6632265674
19-Dec-18,1141.5,1147.3,1133.2,1134.85,1136.8,7368799,8412459475
20-Dec-18,1121,1132.5,1116.15,1129.9,1128.45,5764731,6485603201
21-Dec-18,1125,1131.25,1096,1098,1100.2,8281941,9188808281
24-Dec-18,1100.9,1103.2,1086.55,1089.3,1089.15,4144535,4534256814
26-Dec-18,1085.8,1100,1065.65,1099.7,1098.35,7210059,7797694484
27-Dec-18,1107.2,1127,1104,1118.1,1120.2,12478000,13971553903
28-Dec-18,1125.5,1135.25,1121.2,1125.65,1125.55,7666016,8661012961
31-Dec-18,1130.95,1133.85,1116.2,1125.25,1121.25,7222817,8106063425
1-Jan-19,1125.25,1127.3,1110.1,1120.5,1121,4455850,4986129073
2-Jan-19,1114.5,1127,1101,1104.35,1106.4,7144970,7955342410
3-Jan-19,1107.5,1114.6,1090.1,1090.3,1092.75,7446457,8201291658
4-Jan-19,1097.4,1104.45,1081.1,1099.6,1098.65,8465141,9252946937
7-Jan-19,1107,1118.45,1101,1104.9,1104.75,5513559,6121831037
8-Jan-19,1105.1,1109.95,1096,1101,1104.65,5625153,6209150563
9-Jan-19,1112,1117,1098.7,1109.25,1110.75,5766805,6404322207
10-Jan-19,1107.75,1111,1103,1107.6,1107.5,4080283,4514020687
11-Jan-19,1107.6,1113.8,1088.6,1095.5,1098.05,6463903,7105842454
14-Jan-19,1095,1100.5,1086.4,1099,1096.8,4111782,4496426169
